name,phone,cpf,email,tags
Nicolas Souza,+5579960682719,,lead4238@example.com,"new-patient, checkup, whitening"
Vitor Costa,+5533984618993,75910777750,,
Maria Moreira,+5587947875303,,lead4240@example.com,
Fernanda Carvalho,+5533990502937,68424933745,lead4241@example.com,
Samuel Oliveira,+5513917993622,69017741171,lead4242@example.com,vip
Helena Costa,+5597981457134,17150998429,lead4243@example.com,"ortho, urgent, checkup"
Eduardo Silva,+5594996873729,37882095001,lead4244@example.com,braces
Diana Moreira,+5593931745079,35503327268,,"checkup, new-patient"
Bruno Nascimento,+5599917130781,,lead4246@example.com,"returning, urgent, new-patient"
Diana Santos,+5563997405208,11354807537,lead4247@example.com,ortho
Helena Nascimento,+5549972869537,02434477283,lead4248@example.com,urgent
Olivia Costa,+5594937803247,74835438841,lead4249@example.com,"whitening, checkup"
Fernanda Souza,+5587925758008,41023111063,lead4250@example.com,"ortho, vip"
Gabriel Moreira,+5533991759045,90688158498,lead4251@example.com,"implant, checkup, braces"
Nicolas Lima,+5542976600322,95823123353,lead4252@example.com,"cleaning, implant"
Julia Lopes,+5541940844868,58681624040,lead4253@example.com,"vip, returning, new-patient"
Igor Almeida,+5581917955495,,lead4254@example.com,"implant, urgent"
Maria Gomes,+5522917566327,42813705950,,"implant, ortho, urgent"
Pedro Carvalho,+5567929278443,09761992705,lead4256@example.com,
Helena Ribeiro,+5538922573007,91591602416,,"returning, checkup"
Carlos Rodrigues,+5597963644784,18138032006,lead4258@example.com,ortho
Helena Almeida,+5546942293860,46060465544,lead4259@example.com,"checkup, vip"
Julia Carvalho,+5566916054542,21983295574,lead4260@example.com,"checkup, new-patient, implant"
Maria Araújo,+5568919522326,03735872018,,
Samuel Silva,+5563967163845,99190467876,,new-patient
Vitor Oliveira,+5515958641494,91623343445,lead4263@example.com,"returning, new-patient, implant"
Carlos Carvalho,+5554925677809,59259704545,,"vip, returning"
Ana Silva,+5555994769944,,,new-patient
Vitor Araújo,+5594936581517,89352164296,lead4266@example.com,"cleaning, braces"
Tatiana Almeida,+5532945003059,,,implant
Rafaela Ferreira,+5594992832366,44247082337,lead4268@example.com,"new-patient, whitening, cleaning"
Julia Santos,+5587982736176,92514530040,lead4269@example.com,
Samuel Oliveira,+5533968015760,07801850300,,"checkup, new-patient"
Lucas Santos,+5514989849425,09463423699,lead4271@example.com,"returning, urgent"
Vitor Barbosa,+5537931701907,,lead4272@example.com,"returning, braces, whitening"
Vitor Costa,+5594987712848,,lead4273@example.com,"new-patient, returning"
Helena Moreira,+5593943492472,,,"new-patient, ortho, braces"
Ana Carvalho,+5562981768781,48430112740,lead4275@example.com,
Vitor Ribeiro,+5531952074232,98289336675,lead4276@example.com,"vip, checkup"
Diana Ribeiro,+5575959739160,60457487780,lead4277@example.com,"implant, cleaning, braces"
Pedro Rocha,+5542940757862,,lead4278@example.com,"vip, urgent"
Tatiana Oliveira,+5561960908037,59325345676,lead4279@example.com,urgent
Julia Lopes,+5551963558318,52493613660,lead4280@example.com,"new-patient, vip"
Lucas Martins,+5584982801657,46889660404,lead4281@example.com,braces
Fernanda Lopes,+5544989171614,53256379672,lead4282@example.com,"returning, new-patient"
Lucas Costa,+5555925624114,45882115523,lead4283@example.com,returning
Vitor Ferreira,+5569974901611,92983731987,,vip
Helena Lopes,+5574957819008,42653568268,lead4285@example.com,vip
Eduardo Ferreira,+5554982160973,,lead4286@example.com,
Eduardo Rodrigues,+5574957801016,44023796875,lead4287@example.com,"implant, whitening, new-patient"
Bruno Silva,+5561976094981,,lead4288@example.com,
Diana Ferreira,+5524932358339,82890468046,lead4289@example.com,vip
Helena Nascimento,+5524915294226,,lead4290@example.com,checkup
Vitor Lima,+5575917736051,,lead4291@example.com,"whitening, checkup"
Olivia Lopes,+5571937004069,50550653112,lead4292@example.com,
Rafaela Lopes,+5543993027716,77222775781,lead4293@example.com,"returning, ortho"
Vitor Rocha,+5571988861437,,lead4294@example.com,
Diana Lopes,+5579910338505,75146634521,lead4295@example.com,braces
Samuel Gomes,+5583952228943,,lead4296@example.com,
Rafaela Martins,+5555965793117,35084142809,lead4297@example.com,new-patient
Bruno Lima,+5531921343058,57931654102,lead4298@example.com,cleaning
Nicolas Souza,+5521999575710,55836626545,lead4299@example.com,
Pedro Souza,+5566987829126,,lead4300@example.com,"implant, ortho, returning"
Olivia Carvalho,+5515949054760,,lead4301@example.com,"braces, vip"
Gabriel Gomes,+5543934294516,,lead4302@example.com,
Tatiana Silva,+5574926232302,62875598619,,
Bruno Souza,+5577918139924,48501071846,lead4304@example.com,"returning, ortho, whitening"
Eduardo Araújo,+5591954806125,43892371288,lead4305@example.com,"returning, vip"
Igor Nascimento,+5562996473927,,lead4306@example.com,
Pedro Santos,+5586959648358,50464109310,,ortho
Yasmin Carvalho,+5571999941174,34861054770,lead4308@example.com,"new-patient, urgent, braces"
Fernanda Santos,+5598955803590,55689114286,lead4309@example.com,
Olivia Araújo,+5551935590592,12329394632,lead4310@example.com,urgent
Vitor Almeida,+5586918671917,71473746140,lead4311@example.com,vip
Igor Ribeiro,+5546931491816,,lead4312@example.com,
Maria Pereira,+5594917794899,,lead4313@example.com,vip
Maria Gomes,+5532936836590,08376340670,lead4314@example.com,"returning, new-patient, vip"
Nicolas Gomes,+5589943354280,,,"returning, urgent, braces"
Maria Araújo,+5549941309756,95182553773,lead4316@example.com,"ortho, cleaning, checkup"
Eduardo Souza,+5579998467633,79037342965,,"cleaning, returning"
Yasmin Silva,+5596972665459,,,
Gabriel Santos,+5563931291118,33443479774,,checkup
Nicolas Nascimento,+5564985004379,,lead4320@example.com,"vip, cleaning"
Igor Barbosa,+5521912935017,86829245958,lead4321@example.com,"ortho, vip"
Samuel Oliveira,+5532966456767,92928399348,lead4322@example.com,
Vitor Almeida,+5533984548698,57847424932,lead4323@example.com,
Diana Souza,+5542934185919,,,
Carlos Rodrigues,+5531964058306,,,"urgent, vip, whitening"
Pedro Araújo,+5545962891536,41726046842,lead4326@example.com,"vip, whitening, braces"
Olivia Carvalho,+5522920823756,08342538877,,"implant, returning"
Yasmin Carvalho,+5518925732259,78267381058,lead4328@example.com,
Bruno Pereira,+5535981416599,54930805759,,
Lucas Moreira,+5575962403909,,lead4330@example.com,vip
Igor Santos,+5574922581264,74850830820,lead4331@example.com,"returning, braces"
Diana Gomes,+5516995717774,24791855833,lead4332@example.com,"ortho, braces"
Olivia Gomes,+5592971717896,16771018148,lead4333@example.com,"returning, whitening, urgent"
Bruno Rocha,+5514998746694,00972576053,lead4334@example.com,"vip, new-patient"
Maria Rodrigues,+5553980850304,26444022126,lead4335@example.com,returning
Helena Nascimento,+5597951338001,33306653357,,urgent
Eduardo Ferreira,+5598957730679,41375601458,lead4337@example.com,"ortho, urgent"
Vitor Ribeiro,+5565911996879,,,vip
Samuel Ribeiro,+5564964908415,84671488027,,
Ana Rodrigues,+5592926604933,64438587948,lead4340@example.com,"braces, whitening"
Samuel Silva,+5512996993862,77053579174,,"whitening, ortho, returning"
Eduardo Silva,+5568936579928,,lead4342@example.com,new-patient
Diana Ferreira,+5537989751160,87774736395,lead4343@example.com,
Carlos Costa,+5585932026130,78825895780,,"vip, whitening, ortho"
Rafaela Oliveira,+5516984472203,51393535127,lead4345@example.com,cleaning
Vitor Carvalho,+5588911315862,01398542660,lead4346@example.com,urgent
Fernanda Nascimento,+5587924960830,35779712158,lead4347@example.com,"braces, new-patient, returning"
Pedro Ferreira,+5568929337736,,,new-patient
Olivia Costa,+5592956741929,93838101901,lead4349@example.com,"whitening, vip, checkup"
Tatiana Pereira,+5595954451203,,,"returning, implant, cleaning"
Fernanda Pereira,+5575974868450,16953448121,lead4351@example.com,cleaning
Pedro Araújo,+5534940137421,61185586393,,"checkup, vip, whitening"
Lucas Nascimento,+5528922993850,39613067965,lead4353@example.com,
Bruno Almeida,+5543961002955,21068172746,lead4354@example.com,"urgent, returning"
Diana Ferreira,+5575949256320,25139537974,lead4355@example.com,"returning, whitening, ortho"
Lucas Almeida,+5547934840770,,lead4356@example.com,
Carlos Costa,+5551917123943,65063783520,lead4357@example.com,"implant, ortho"
Carlos Araújo,+5527951285090,11759832090,,new-patient
Fernanda Santos,+5519993119812,91569798354,lead4359@example.com,checkup
Igor Ferreira,+5511948264252,36128381308,,
Vitor Barbosa,+5579948117018,96503348584,lead4361@example.com,ortho
Fernanda Oliveira,+5545956902509,16345454788,lead4362@example.com,checkup
Olivia Nascimento,+5582921244721,63106155051,lead4363@example.com,
Yasmin Costa,+5587924947404,,lead4364@example.com,whitening
Julia Nascimento,+5597962650169,,lead4365@example.com,new-patient
Bruno Martins,+5511986618449,48922539445,lead4366@example.com,"implant, braces, whitening"
Carlos Lopes,+5567987522576,90518762114,lead4367@example.com,
Samuel Santos,+5565930924006,,lead4368@example.com,"vip, implant, whitening"
Lucas Oliveira,+5549936415683,91805264702,lead4369@example.com,
Nicolas Ferreira,+5548965548381,08714508281,lead4370@example.com,"ortho, urgent"
Julia Moreira,+5566939993558,40460000586,lead4371@example.com,"cleaning, ortho"
Carlos Costa,+5551947215026,72890821170,lead4372@example.com,"vip, implant"
Julia Lima,+5593932786090,,lead4373@example.com,"whitening, checkup, cleaning"
Helena Gomes,+5532952232334,72847173609,,checkup
Fernanda Oliveira,+5598979451111,35467496697,lead4375@example.com,"implant, checkup"
Fernanda Ribeiro,+5527991359811,50776891308,lead4376@example.com,"ortho, implant"
Fernanda Almeida,+5553973334891,81413517455,,returning
Vitor Gomes,+5593938145211,02320037420,lead4378@example.com,
Fernanda Moreira,+5535949612971,51987061160,lead4379@example.com,"new-patient, urgent, implant"
Carlos Ferreira,+5564991070221,,lead4380@example.com,
Yasmin Pereira,+5546986636871,,,"new-patient, ortho"
Helena Ferreira,+5514947776767,72185573500,lead4382@example.com,implant
Lucas Ferreira,+5553925712664,28564373890,,"urgent, cleaning, whitening"
Diana Pereira,+5574930141582,72022565096,lead4384@example.com,"returning, checkup"
Fernanda Silva,+5527937403029,,lead4385@example.com,returning
Pedro Costa,+5518953254410,,lead4386@example.com,"whitening, vip, checkup"
Ana Lopes,+5577976547767,82892396611,lead4387@example.com,implant
Fernanda Rocha,+5564976244115,15129587944,lead4388@example.com,
Tatiana Ferreira,+5582948180161,,lead4389@example.com,"cleaning, implant, checkup"
Carlos Ribeiro,+5566943564481,,lead4390@example.com,"returning, checkup, cleaning"
Tatiana Moreira,+5592990481810,93823434233,lead4391@example.com,"whitening, vip, returning"
Eduardo Oliveira,+5522993548835,27916453223,lead4392@example.com,
Tatiana Ribeiro,+5569910617301,29609035280,lead4393@example.com,
Julia Ferreira,+5571925338256,86665843513,,"new-patient, checkup"
Julia Rodrigues,+5551932717867,79725372085,lead4395@example.com,
Rafaela Silva,+5516989122688,58303041126,,
Diana Carvalho,+5533979054421,42009842707,lead4397@example.com,new-patient
Julia Gomes,+5546935479796,09653218948,,"cleaning, braces"
Vitor Santos,+5546968420885,,,implant
Tatiana Lopes,+5514945871399,61268615587,lead4400@example.com,vip
Vitor Santos,+5573986837138,73279995400,lead4401@example.com,cleaning
Bruno Gomes,+5591937820587,,lead4402@example.com,"vip, implant, whitening"
Bruno Ribeiro,+5564948727388,,lead4403@example.com,braces
Vitor Rodrigues,+5531955426282,39874979470,lead4404@example.com,"cleaning, urgent"
Maria Rodrigues,+5566990326618,,lead4405@example.com,
Nicolas Costa,+5582944191452,55794676213,,braces
Yasmin Rodrigues,+5518991732549,22755658410,lead4407@example.com,"returning, checkup, whitening"
Samuel Gomes,+5584995571354,07595724457,,"whitening, implant"
Tatiana Pereira,+5589999211156,81490612580,,checkup
Igor Ribeiro,+5538938964469,70532230191,lead4410@example.com,"ortho, vip"
Julia Lopes,+5586965128419,45204891480,lead4411@example.com,"ortho, vip"
Rafaela Carvalho,+5596934163942,47111579801,,
Gabriel Moreira,+5573988776295,80496694758,lead4413@example.com,"whitening, urgent"
Lucas Souza,+5512960447693,90721242600,lead4414@example.com,checkup
Lucas Gomes,+5521966147188,87961037527,,"new-patient, returning, braces"
Vitor Ferreira,+5588998758615,15703733103,lead4416@example.com,"returning, braces, vip"
Vitor Lopes,+5593963872421,97077003604,lead4417@example.com,"urgent, vip"
Rafaela Barbosa,+5581994429928,,lead4418@example.com,
Lucas Silva,+5592988105918,56137596184,lead4419@example.com,
Maria Rocha,+5517939528056,,,whitening
Maria Oliveira,+5533910159681,,lead4421@example.com,"urgent, new-patient, checkup"
Tatiana Almeida,+5594985485513,,lead4422@example.com,"cleaning, implant"
Carlos Pereira,+5546962585369,,,urgent
Tatiana Santos,+5594910775894,77450930587,lead4424@example.com,"cleaning, returning, ortho"
Eduardo Ferreira,+5547978783595,,lead4425@example.com,implant
Samuel Rodrigues,+5544969363712,30079369774,lead4426@example.com,
Nicolas Nascimento,+5591911185523,,lead4427@example.com,"braces, whitening, implant"
Bruno Souza,+5531922783882,75565464200,lead4428@example.com,"braces, whitening"
Ana Nascimento,+5545964858391,,,"implant, cleaning, ortho"
Fernanda Moreira,+5537921629519,07510032717,lead4430@example.com,"cleaning, urgent"
Maria Barbosa,+5584934515912,32682653677,lead4431@example.com,"ortho, new-patient"
Fernanda Ferreira,+5527987338375,04221698705,lead4432@example.com,"returning, urgent"
Eduardo Lima,+5548931819354,88635001001,lead4433@example.com,"urgent, returning"
Tatiana Barbosa,+5521969931519,80853865426,lead4434@example.com,
Maria Lima,+5561980706590,88323997764,lead4435@example.com,ortho
Lucas Carvalho,+5534975363499,,lead4436@example.com,"urgent, checkup, ortho"
Yasmin Barbosa,+5564981234169,,lead4437@example.com,
Fernanda Pereira,+5511995949065,02268585450,,
Julia Ferreira,+5544958971976,54639456166,lead4439@example.com,"returning, cleaning, new-patient"
Bruno Nascimento,+5561989489608,53373612101,,"braces, cleaning"
Bruno Pereira,+5565996914866,19607333462,,"braces, new-patient, urgent"
Pedro Moreira,+5548966936036,,,"braces, ortho, returning"
Eduardo Araújo,+5582935786903,97866023905,lead4443@example.com,braces
Vitor Araújo,+5574996422051,78116855743,,implant
Helena Santos,+5524957777232,72980786314,lead4445@example.com,"vip, checkup"
Eduardo Barbosa,+5511987813618,97842539332,lead4446@example.com,
Lucas Ribeiro,+5573979279239,59113692143,lead4447@example.com,"urgent, vip"
Samuel Nascimento,+5543960192017,70083602585,lead4448@example.com,
Ana Almeida,+5585924185926,71989725600,lead4449@example.com,whitening
Maria Martins,+5577973716461,89033414570,lead4450@example.com,"checkup, returning"
Yasmin Souza,+5594961753073,45693989879,lead4451@example.com,
Julia Barbosa,+5597930249689,43934326650,lead4452@example.com,"braces, urgent"
Nicolas Ribeiro,+5531991045483,81707408866,lead4453@example.com,"checkup, ortho, returning"
Pedro Rodrigues,+5568984309183,,lead4454@example.com,urgent
Fernanda Nascimento,+5543959923025,88591788273,,checkup
Olivia Ribeiro,+5538940994535,34690869316,lead4456@example.com,"cleaning, vip"
Fernanda Silva,+5548914281413,,,
Nicolas Santos,+5597975758134,73201146315,lead4458@example.com,
Ana Rodrigues,+5587910278834,,lead4459@example.com,
Pedro Souza,+5513981775955,13878761554,lead4460@example.com,
Rafaela Almeida,+5549969041369,,lead4461@example.com,
Olivia Moreira,+5569926342290,,lead4462@example.com,
Rafaela Gomes,+5533921474944,,lead4463@example.com,
Rafaela Santos,+5594919342455,21150335742,lead4464@example.com,"ortho, new-patient"
Nicolas Barbosa,+5596949465070,26746704106,,"new-patient, checkup"
Vitor Gomes,+5593977381580,19504225934,lead4466@example.com,
Pedro Ferreira,+5541935291637,53019112877,lead4467@example.com,implant
Pedro Souza,+5544989474753,,lead4468@example.com,braces
Samuel Lima,+5527944789847,,lead4469@example.com,implant
Nicolas Costa,+5515986615805,07031686490,,cleaning
Olivia Ferreira,+5516921008678,,lead4471@example.com,"checkup, vip, whitening"
Carlos Ribeiro,+5563928741614,31963857879,lead4472@example.com,"ortho, returning"
Samuel Gomes,+5548969259172,93722573033,lead4473@example.com,
Ana Oliveira,+5543995589094,57574185328,lead4474@example.com,returning
Olivia Moreira,+5563966060554,,,"returning, braces"
Samuel Moreira,+5545999571461,32253132462,,"braces, whitening, new-patient"
Tatiana Santos,+5531991989832,34672971295,,"returning, implant"
Samuel Souza,+5595981570550,35396682256,lead4478@example.com,ortho
Diana Santos,+5587992825819,34626291236,lead4479@example.com,"implant, ortho"
Igor Nascimento,+5561957212187,32140923243,lead4480@example.com,ortho
Maria Santos,+5598910507928,94974657771,lead4481@example.com,"whitening, checkup, implant"
Diana Carvalho,+5585993188730,77516286770,lead4482@example.com,
Rafaela Rodrigues,+5573956852468,25207389289,lead4483@example.com,"braces, cleaning, checkup"
Vitor Lopes,+5538995213478,83188896573,lead4484@example.com,urgent
Eduardo Carvalho,+5575950507176,94481091649,lead4485@example.com,whitening
Samuel Rocha,+5544917087658,12730035605,lead4486@example.com,"implant, ortho"
Pedro Rocha,+5549912721243,65143604087,lead4487@example.com,"vip, braces, cleaning"
Igor Carvalho,+5513970788738,,lead4488@example.com,returning
Gabriel Pereira,+5597986027215,03857907916,lead4489@example.com,"whitening, checkup, braces"
Fernanda Rodrigues,+5538978179903,10900536497,lead4490@example.com,"cleaning, whitening, implant"
Gabriel Gomes,+5545922237097,91847810926,lead4491@example.com,"vip, cleaning, ortho"
Helena Lopes,+5579988499380,32984010213,lead4492@example.com,"implant, braces, cleaning"
Pedro Lopes,+5542969848101,89847017506,,braces
Eduardo Pereira,+5563991698733,44131342499,lead4494@example.com,
Vitor Lopes,+5546954972707,03919108094,lead4495@example.com,
Yasmin Moreira,+5522958750686,,lead4496@example.com,"new-patient, checkup"
Nicolas Araújo,+5596968933222,83352974012,lead4497@example.com,
Helena Rocha,+5591985150366,67285228249,lead4498@example.com,"new-patient, returning"
Diana Araújo,+5543968101895,51432812963,lead4499@example.com,returning
Carlos Nascimento,+5587954351280,21144428025,,
Helena Ribeiro,+5527970703193,,lead4501@example.com,"implant, new-patient, whitening"
Lucas Lopes,+5545956644463,43552676015,lead4502@example.com,
Yasmin Almeida,+5554915008632,25972043408,lead4503@example.com,checkup
Bruno Moreira,+5548990905261,,lead4504@example.com,vip
Olivia Oliveira,+5524987467335,74009910356,lead4505@example.com,"returning, ortho"
Olivia Araújo,+5593912643856,47650826520,lead4506@example.com,"braces, cleaning"
Lucas Rodrigues,+5591989023440,54346510906,lead4507@example.com,vip
Ana Moreira,+5599996585763,16106038180,lead4508@example.com,
Helena Moreira,+5546995917205,93640008545,,braces
Vitor Barbosa,+5569910085606,,lead4510@example.com,"cleaning, new-patient"
Eduardo Araújo,+5594942715469,,lead4511@example.com,"returning, cleaning"
Carlos Gomes,+5546942943292,,lead4512@example.com,"new-patient, whitening"
Julia Ribeiro,+5515961030281,,lead4513@example.com,checkup
Rafaela Lima,+5561942629318,,lead4514@example.com,"implant, braces"
Nicolas Santos,+5543984925208,62097065414,lead4515@example.com,"vip, ortho"
Tatiana Costa,+5571945045738,,,"vip, ortho"
Fernanda Rocha,+5565980274028,26785439434,lead4517@example.com,"ortho, vip, whitening"
Gabriel Costa,+5571938613384,17318747312,lead4518@example.com,braces
Tatiana Almeida,+5521947077504,,,"vip, returning, new-patient"
Nicolas Oliveira,+5592918593400,74782780869,lead4520@example.com,"checkup, implant"
Carlos Moreira,+5554996089929,,lead4521@example.com,returning
Vitor Nascimento,+5542962024790,44440844138,lead4522@example.com,"implant, returning"
Maria Lopes,+5516953596379,,lead4523@example.com,"implant, checkup, ortho"
Helena Pereira,+5524966878925,,lead4524@example.com,"returning, new-patient"
Vitor Araújo,+5575922772863,49320684251,lead4525@example.com,"checkup, implant"
Nicolas Lima,+5555991981999,64171902690,lead4526@example.com,cleaning
Igor Souza,+5516959546865,85869275890,lead4527@example.com,"implant, ortho, vip"
Igor Santos,+5524948784398,35336124222,,returning
Maria Rodrigues,+5544964047162,,lead4529@example.com,"checkup, returning, ortho"
Pedro Ribeiro,+5584950087645,58067555176,,"implant, whitening, braces"
Igor Moreira,+5598917706394,08469980335,lead4531@example.com,implant
Diana Lima,+5554986644252,45258295915,lead4532@example.com,vip
Bruno Lopes,+5548952385996,65323178531,,braces
Julia Barbosa,+5547962069623,69246241380,lead4534@example.com,
Fernanda Almeida,+5573991951306,82169651098,lead4535@example.com,"braces, checkup, ortho"
Lucas Costa,+5565973987021,73455029965,lead4536@example.com,
Gabriel Almeida,+5574959675379,85241566430,lead4537@example.com,ortho
Nicolas Barbosa,+5571917221259,,lead4538@example.com,urgent
Gabriel Nascimento,+5528980515333,12334315958,,
Igor Carvalho,+5586925456170,19170007748,,
Vitor Souza,+5586932509984,08402103022,lead4541@example.com,whitening
Ana Nascimento,+5579923445639,48335469652,lead4542@example.com,new-patient
Maria Moreira,+5575915614409,40942648765,,ortho
Gabriel Ferreira,+5565942789493,26144036520,lead4544@example.com,"ortho, whitening"
Pedro Silva,+5544949501480,02992139009,lead4545@example.com,"implant, vip"
Fernanda Nascimento,+5531962743693,33581413736,lead4546@example.com,"urgent, whitening, returning"
Diana Almeida,+5538925876198,,lead4547@example.com,"braces, vip, implant"
Helena Lopes,+5515930694318,09556194835,lead4548@example.com,urgent
Carlos Souza,+5518922930619,93533372839,lead4549@example.com,cleaning
Yasmin Santos,+5588995318882,,lead4550@example.com,"vip, braces, new-patient"
Olivia Gomes,+5596998892902,49521095342,lead4551@example.com,cleaning
Igor Nascimento,+5534973437479,29938244572,lead4552@example.com,"new-patient, checkup"
Pedro Silva,+5554970944011,53318499897,lead4553@example.com,
Igor Rocha,+5528919006223,85846476007,lead4554@example.com,
Eduardo Oliveira,+5543929304196,94112464940,,"implant, vip"
Lucas Souza,+5516941555758,02546154656,,
Pedro Lopes,+5591939757591,40586666419,lead4557@example.com,urgent
Rafaela Almeida,+5599933792194,68369079792,lead4558@example.com,
Igor Araújo,+5584976803112,64313880976,,braces
Yasmin Carvalho,+5567965642737,90015695018,lead4560@example.com,
Maria Rodrigues,+5555998869378,22187888371,,"urgent, vip, ortho"
Carlos Nascimento,+5569984445775,11335906401,lead4562@example.com,
Igor Silva,+5518926376492,,lead4563@example.com,"new-patient, returning, vip"
Julia Souza,+5511938450238,04376227463,lead4564@example.com,"implant, urgent, vip"
Tatiana Oliveira,+5592914428496,67367913670,lead4565@example.com,whitening
Samuel Almeida,+5553934939365,82167621272,,"cleaning, vip, ortho"
Tatiana Santos,+5513911898308,60535343582,,"braces, returning, checkup"
Nicolas Almeida,+5566977778308,,lead4568@example.com,implant
Eduardo Oliveira,+5554974419446,80769655513,lead4569@example.com,
Lucas Gomes,+5568992372399,08651244851,lead4570@example.com,"cleaning, new-patient, urgent"
Fernanda Costa,+5521983934694,,lead4571@example.com,
Tatiana Lima,+5527968750897,,lead4572@example.com,"returning, new-patient"
Ana Gomes,+5527935790352,,lead4573@example.com,"vip, urgent"
Diana Rodrigues,+5534983718756,,lead4574@example.com,
Igor Costa,+5512928152399,,lead4575@example.com,"implant, ortho"
Julia Rocha,+5594987274708,66146363243,lead4576@example.com,"vip, returning, urgent"
Ana Martins,+5544961296572,44436175820,lead4577@example.com,"urgent, vip"
Carlos Araújo,+5571925474513,62161066609,lead4578@example.com,"whitening, vip"
Nicolas Moreira,+5519993486992,54060212067,,returning
Yasmin Carvalho,+5565948497450,15036420543,lead4580@example.com,checkup
Eduardo Ferreira,+5515971996330,57235337460,lead4581@example.com,
Olivia Carvalho,+5544971293663,98611699203,lead4582@example.com,"ortho, whitening, implant"
Fernanda Lima,+5569960982675,97662447235,lead4583@example.com,"implant, returning"
Vitor Souza,+5594931299367,62636595805,lead4584@example.com,"implant, returning, urgent"
Nicolas Araújo,+5545921669945,48755182348,lead4585@example.com,urgent
Yasmin Araújo,+5579917978470,45773130815,lead4586@example.com,whitening
Rafaela Araújo,+5571957099810,68421637657,lead4587@example.com,
Rafaela Almeida,+5581972240735,,lead4588@example.com,"cleaning, new-patient, ortho"
Igor Ribeiro,+5551956941025,52818934249,,"implant, urgent"
Tatiana Lopes,+5527915334648,86618563100,lead4590@example.com,"new-patient, returning, ortho"
Samuel Rodrigues,+5537980999694,,lead4591@example.com,"whitening, urgent"
Helena Oliveira,+5524950399102,54122253730,lead4592@example.com,"implant, urgent, vip"
Carlos Araújo,+5542924741803,,lead4593@example.com,
Julia Rocha,+5533953498158,,lead4594@example.com,
Carlos Rocha,+5555979261744,69980282100,lead4595@example.com,"ortho, implant"
Pedro Barbosa,+5587967583895,49727396739,,urgent
Gabriel Santos,+5541949727560,32602943339,lead4597@example.com,
Lucas Martins,+5513988225840,48528894304,,checkup
Gabriel Carvalho,+5577947614366,,lead4599@example.com,"implant, urgent"
Diana Moreira,+5564960412094,78480239662,lead4600@example.com,braces
Fernanda Ferreira,+5513993756674,36565670773,lead4601@example.com,"returning, braces"
Bruno Moreira,+5586983247589,29968922080,lead4602@example.com,whitening
Helena Costa,+5587915529607,50543211606,lead4603@example.com,
Bruno Souza,+5551911626933,16706694401,lead4604@example.com,"urgent, ortho, braces"
Gabriel Ferreira,+5519941274283,79139861821,lead4605@example.com,returning
Rafaela Souza,+5582982659647,,lead4606@example.com,whitening
Gabriel Santos,+5547975805909,03852294886,lead4607@example.com,"urgent, vip"
Nicolas Santos,+5547951662431,40689836821,lead4608@example.com,
Tatiana Costa,+5554914927207,51836423896,lead4609@example.com,"whitening, implant"
Maria Lima,+5537939381521,28673776171,lead4610@example.com,"braces, urgent"
Helena Nascimento,+5531962144111,22441158287,,"checkup, implant, urgent"
Helena Ferreira,+5595919107446,72976702357,lead4612@example.com,"checkup, implant"
Lucas Barbosa,+5575983839141,07421836292,,"ortho, new-patient, checkup"
Vitor Ferreira,+5583951521947,23060585555,lead4614@example.com,"vip, new-patient"
Carlos Lopes,+5534986993560,53916063570,lead4615@example.com,"checkup, braces"
Gabriel Pereira,+5546988454488,28338203300,lead4616@example.com,
Ana Carvalho,+5514916592378,,lead4617@example.com,ortho
Nicolas Costa,+5519945353360,45518738536,,
Gabriel Costa,+5577924977935,,lead4619@example.com,whitening
Tatiana Ferreira,+5577910749856,68119056540,lead4620@example.com,"urgent, vip, implant"
Pedro Lopes,+5553960613012,18080983313,,"whitening, cleaning"
Olivia Ribeiro,+5569980221925,22407767144,lead4622@example.com,"urgent, checkup, returning"
Rafaela Souza,+5588952898559,51673768903,lead4623@example.com,"cleaning, vip"
Yasmin Souza,+5596947837676,65818839800,lead4624@example.com,"new-patient, vip, returning"
Ana Lima,+5528930720843,04651360440,lead4625@example.com,"ortho, new-patient"
Gabriel Lima,+5567998023015,,lead4626@example.com,"urgent, braces"
Yasmin Gomes,+5553975175367,81719880832,lead4627@example.com,cleaning
Fernanda Lima,+5585973891607,71605722545,,"returning, implant"
Eduardo Costa,+5596916917119,54378292998,lead4629@example.com,"implant, urgent"
Nicolas Souza,+5531981539206,82201895848,lead4630@example.com,"whitening, braces"
Fernanda Ferreira,+5528950843537,,,"returning, vip"
Rafaela Ribeiro,+5533956766190,12593357126,lead4632@example.com,implant
Bruno Nascimento,+5514957845754,,,implant
Helena Carvalho,+5551920530301,,lead4634@example.com,implant
Lucas Martins,+5567945525837,,lead4635@example.com,
Igor Oliveira,+5532956929107,,lead4636@example.com,urgent
Tatiana Santos,+5574989956046,,lead4637@example.com,
Eduardo Oliveira,+5564989930233,,lead4638@example.com,"urgent, whitening"
Carlos Souza,+5522914406680,29263019525,,"checkup, braces, cleaning"
Maria Costa,+5577976573310,,,cleaning
Gabriel Gomes,+5519998715331,,lead4641@example.com,"vip, whitening"
Maria Martins,+5571927427663,15110801835,lead4642@example.com,ortho
Tatiana Costa,+5515940130683,41114798126,lead4643@example.com,
Gabriel Nascimento,+5533987498095,33552516581,lead4644@example.com,"checkup, returning"
Eduardo Oliveira,+5551989742305,21784254290,lead4645@example.com,ortho
Pedro Carvalho,+5579921468300,83886614344,,"vip, returning, urgent"
